TotalCharges,MonthlyCharges,tenure,Contract,PaymentMethod,OnlineSecurity,TechSupport,gender,OnlineBackup,InternetService,PaperlessBilling
6994.8,101.1,70,2,1,2,2,1,2,1,1
273.25,20.2,13,1,3,1,1,0,1,2,0
5483.9,94.05,59,1,2,2,2,0,2,1,1
1233.65,95.25,13,0,2,0,0,1,0,1,1
527.9,74.4,7,0,3,0,0,1,0,1,1
4985.9,81.0,62,2,3,2,2,0,0,0,0
1258.35,60.25,21,1,2,2,2,0,0,0,1
111.4,60.85,2,0,2,0,0,0,0,0,0
43.95,43.95,1,0,1,0,0,0,0,0,0
308.1,86.05,4,0,2,0,0,1,0,1,0
383.65,20.25,19,1,1,1,1,0,1,2,0
2555.9,85.15,30,0,2,0,2,0,0,1,0
1284.2,19.4,67,2,1,1,1,1,1,2,1
7550.3,102.65,72,2,1,2,0,1,2,1,1
1110.05,19.9,53,2,1,1,1,1,1,2,0
99.6,19.55,5,1,2,1,1,0,1,2,0
6707.15,95.5,71,2,1,0,2,1,2,1,1
4164.4,84.15,50,1,1,0,2,0,2,0,1
5873.75,103.2,56,2,2,0,2,1,0,1,1
109.25,50.2,2,0,1,0,2,1,0,0,1
179.25,88.55,2,0,2,0,0,0,0,1,1
1338.15,54.75,24,0,2,2,0,1,0,0,0
862.4,19.95,46,2,1,1,1,1,1,2,0
8564.75,116.25,71,2,2,2,2,1,2,1,1
926.2,31.2,29,0,2,0,2,0,0,0,1
1718.2,24.45,69,2,0,1,1,1,1,2,0
5956.85,84.2,71,2,1,0,2,1,2,0,0
91.3,91.3,1,0,2,0,0,0,0,1,1
4824.45,85.65,56,2,0,2,2,1,2,0,1
1238.65,21.2,56,1,3,1,1,1,1,2,1
79.5,79.5,1,0,2,0,0,1,0,1,1
672.2,25.55,28,1,3,1,1,0,1,2,0
382.2,20.2,19,0,3,1,1,0,1,2,0
4264.6,63.85,66,0,2,0,2,1,0,0,0
1070.7,61.95,17,1,3,0,2,0,0,0,1
1345.85,25.75,52,2,3,1,1,1,1,2,0
1045.25,58.2,19,1,2,0,0,0,2,0,0
3003.55,85.85,36,1,0,2,2,0,2,0,0
467.55,70.1,7,0,3,0,0,1,0,1,1
7537.5,104.9,72,1,1,2,2,1,2,1,1
7482.1,111.3,67,1,2,2,0,1,2,1,1
3343.15,99.85,34,1,2,0,0,1,2,1,1
5427.05,95.25,57,0,0,0,0,1,2,1,1
587.1,86.25,7,0,2,0,0,0,0,1,1
100.8,100.8,1,0,2,0,0,0,0,1,1
161.15,19.55,8,0,0,1,1,1,1,2,1
7028.5,104.0,69,2,2,0,2,0,0,1,0
5232.9,104.4,50,1,3,2,0,0,0,1,1
225.85,19.5,10,1,3,1,1,1,1,2,0
274.7,25.25,12,2,1,1,1,0,1,2,0
1180.95,86.3,14,0,2,0,0,0,2,1,1
3370.2,49.85,70,2,0,2,2,0,0,0,1
7111.3,108.95,64,0,0,2,2,0,0,1,1
5958.85,89.9,66,2,1,2,2,0,2,0,0
5999.85,82.0,71,2,1,2,2,0,0,0,1
1648.45,89.95,20,0,2,0,0,1,0,1,0
5753.25,79.35,72,2,0,2,2,1,2,0,1
4492.9,64.05,71,2,1,2,2,0,2,0,0
3956.7,101.15,38,0,1,0,0,1,0,1,1
2625.55,89.95,28,0,2,0,0,0,2,1,1
1233.4,76.45,17,0,2,0,0,1,2,1,1
1309.0,39.1,33,1,2,0,0,1,2,0,1
813.45,34.6,23,2,3,2,2,0,0,0,0
1108.8,19.55,58,1,2,1,1,1,1,2,1
7349.35,104.45,70,2,0,0,2,0,2,1,1
294.2,70.5,4,0,2,0,0,1,0,1,0
929.2,20.35,45,2,3,1,1,1,1,2,0
740.0,70.0,10,0,2,0,0,1,0,1,1
754.5,19.45,36,2,1,1,1,1,1,2,0
3883.3,69.9,54,0,3,2,2,1,2,0,1
1414.2,59.7,23,2,3,0,2,1,2,0,0
3211.2,78.35,41,1,1,2,0,0,2,0,1
371.6,71.45,5,0,3,0,0,1,0,1,1
1246.4,45.85,27,1,1,0,0,1,2,0,1
95.85,95.85,1,0,2,0,2,0,0,1,1
2545.7,35.7,67,2,1,2,2,0,0,0,0
6448.85,89.55,72,2,1,2,2,0,2,0,1
1468.9,24.95,56,2,1,1,1,0,1,2,1
1013.6,24.85,44,1,2,1,1,1,1,2,0
6690.75,100.8,66,0,2,0,0,0,2,1,1
2088.75,64.4,34,1,3,2,2,0,2,0,1
7240.65,105.35,69,2,0,0,2,0,0,1,0
102.45,102.45,1,0,2,2,0,0,0,1,1
830.25,19.65,40,2,1,1,1,0,1,2,0
1588.7,54.45,30,0,0,2,0,1,0,0,1
829.3,70.5,11,0,3,0,2,0,0,0,0
302.45,20.1,15,1,1,1,1,0,1,2,0
712.25,69.35,11,0,2,0,0,1,0,0,1
1336.65,19.8,64,1,0,1,1,0,1,2,0
5360.75,74.4,72,2,0,2,2,1,2,0,0
6735.05,93.05,72,2,0,2,2,1,2,1,1
51.2,51.2,1,0,3,2,0,0,0,0,0
1010.0,65.6,15,1,1,2,2,0,2,0,0
4847.05,80.55,60,1,1,0,2,0,0,0,0
3019.7,52.7,56,1,3,2,0,1,0,0,0
161.65,20.85,8,2,3,1,1,0,1,2,0
217.55,80.1,3,0,1,0,2,0,0,1,0
2583.75,52.15,49,0,1,0,0,0,0,0,1
146.05,80.2,2,0,2,0,0,0,0,1,1
567.45,98.15,6,0,0,2,2,0,2,1,1
7711.25,114.95,70,2,0,2,2,1,2,1,1
1384.75,112.95,12,0,3,0,2,1,2,1,1
5481.25,104.45,52,1,0,2,2,1,0,1,1
8124.2,113.65,72,2,1,2,2,0,2,1,1
827.3,20.6,40,2,0,1,1,0,1,2,1
70.9,70.9,1,0,3,0,0,0,0,1,0
220.95,86.85,3,0,2,0,0,0,0,1,1
3673.6,91.55,40,0,2,0,0,0,0,1,1
49.85,49.85,1,0,2,0,0,1,0,0,1
576.65,19.8,30,1,1,1,1,1,1,2,0
2331.3,99.85,23,0,2,2,2,1,0,1,1
74.5,74.5,1,0,2,0,0,1,0,1,1
4495.65,104.15,44,0,2,0,2,0,0,1,0
6941.2,109.15,65,0,2,0,2,1,2,1,1
340.35,48.2,7,0,2,2,0,0,0,0,1
1789.9,25.1,72,2,1,1,1,1,1,2,1
908.55,100.15,8,0,1,0,2,0,0,1,1
1043.35,65.2,16,0,1,0,0,0,0,0,1
6822.15,99.5,66,0,1,0,0,1,0,1,1
71.55,71.55,1,0,3,0,0,1,0,1,1
157.55,55.9,3,0,3,2,0,1,0,0,0
5029.2,93.9,53,0,2,2,0,1,0,1,0
581.7,64.4,8,0,1,0,2,1,0,0,1
7318.2,108.4,69,2,0,0,2,1,2,1,1
420.45,85.3,5,0,3,0,0,0,2,1,1
7576.7,107.45,72,2,3,2,2,0,0,1,0
633.4,48.75,13,0,0,0,0,0,0,0,1
321.65,85.65,4,0,2,0,0,0,0,1,1
4965.0,91.3,54,2,1,2,2,0,2,0,0
6151.9,85.95,72,2,0,0,2,1,2,0,0
1253.9,106.7,12,0,2,0,0,1,2,1,1
25.15,25.15,1,0,2,0,0,1,0,0,1
45.2,45.2,1,0,2,0,0,1,0,0,0
5893.15,110.35,54,1,2,0,2,0,2,1,0
5420.65,79.2,69,2,1,0,0,1,0,1,1
2627.35,55.5,48,2,1,2,0,0,2,0,0
5037.55,103.25,48,1,1,2,0,0,2,1,1
743.75,90.25,8,0,2,0,2,0,0,1,1
6589.6,91.25,71,2,3,2,2,1,2,0,1
92.45,47.8,2,0,2,2,0,1,0,0,1
6733.15,100.9,67,1,1,2,0,1,2,1,1
3410.0,97.7,34,0,0,0,0,1,2,1,1
199.85,69.85,3,0,2,0,0,0,0,1,1
593.3,65.6,9,1,3,0,2,0,2,0,1
7288.4,104.65,71,1,0,2,0,1,2,1,1
5229.8,90.45,57,2,1,0,2,1,0,1,1
4464.8,63.7,72,2,0,2,2,1,2,0,1
5068.05,104.5,48,0,2,2,2,0,0,1,1
401.85,20.1,18,1,3,1,1,1,1,2,0
4451.85,104.3,43,1,1,0,2,1,0,1,1
6688.95,93.25,72,2,0,2,2,0,2,0,1
2661.1,73.45,35,1,0,0,2,1,0,0,1
73.05,20.7,4,0,3,1,1,1,1,2,0
1211.65,25.25,49,2,3,1,1,0,1,2,0
7030.65,100.5,71,2,0,2,0,0,2,1,0
1020.2,90.6,11,0,2,0,0,1,0,1,0
5597.65,89.4,63,2,1,2,2,1,2,0,1
6223.3,95.45,65,0,0,0,0,0,2,1,1
1024.65,20.45,49,2,1,1,1,0,1,2,0
2933.2,98.6,29,0,1,0,0,0,0,1,1
1258.3,83.05,15,0,2,0,2,0,0,1,1
82.9,19.95,4,0,2,1,1,0,1,2,1
7789.6,109.15,72,1,1,0,2,0,2,1,0
2067.0,85.7,26,0,1,0,0,0,0,1,1
3452.55,102.05,35,0,0,0,0,0,0,1,0
5468.95,94.7,57,1,2,0,2,0,2,1,0
1802.15,64.4,28,0,2,0,0,1,2,0,0
733.55,26.8,25,1,3,1,1,0,1,2,1
3021.45,66.05,47,1,1,2,0,0,0,0,1
3687.85,65.2,57,0,0,2,2,0,2,0,0
1391.15,85.05,16,0,1,0,0,1,0,1,1
274.35,55.8,5,0,3,2,0,1,0,0,1
1214.05,70.4,17,0,0,0,0,1,0,1,1
5510.65,104.75,56,1,0,0,0,0,2,1,1
1322.85,19.95,72,2,0,1,1,1,1,2,0
1973.75,94.25,21,0,2,0,0,0,0,1,1
2196.3,45.0,48,1,1,2,0,0,0,0,0
7843.55,114.9,68,2,0,2,2,0,2,1,0
3211.9,106.4,30,0,0,2,2,0,0,1,0
130.15,46.1,3,0,3,0,0,0,0,0,1
692.35,39.7,14,2,3,2,2,0,0,0,0
85.5,20.05,4,0,0,1,1,0,1,2,1
6849.4,95.75,71,2,1,0,0,0,2,1,1
203.95,24.4,8,1,3,1,1,1,1,2,0
2117.2,33.6,61,0,0,2,0,1,0,0,0
6565.85,90.45,72,2,0,0,2,1,2,1,0
424.75,84.0,5,0,2,0,0,0,0,1,1
3306.85,67.4,49,2,0,2,2,0,2,0,0
168.9,19.7,8,0,0,1,1,1,1,2,1
253.8,80.35,3,0,2,0,0,1,0,1,1
197.4,19.6,9,2,3,1,1,1,1,2,0
3838.2,54.2,67,2,0,2,0,1,2,0,1
2065.15,45.2,46,0,1,0,0,1,0,0,1
5064.45,75.1,67,1,3,2,0,0,2,0,0
1140.05,19.7,55,1,2,1,1,0,1,2,0
2447.45,72.75,33,0,0,2,0,1,2,0,1
1263.9,20.05,62,2,1,1,1,1,1,2,0
45.95,45.95,1,0,3,0,0,0,0,0,0
1838.15,39.2,49,0,2,2,0,1,0,0,1
44.75,44.75,1,0,2,0,0,1,0,0,1
1185.0,82.65,14,0,2,0,0,1,2,1,1
1743.9,93.9,18,0,0,0,2,1,0,1,0
70.15,70.15,1,0,2,0,0,0,0,1,1
85.55,85.55,1,0,1,0,0,0,0,1,1
8529.5,117.15,72,2,1,2,2,0,2,1,1
6549.45,99.25,64,2,1,2,2,1,0,1,0
7806.5,112.55,69,2,0,2,2,1,2,1,1
25.7,25.7,1,0,2,1,1,0,1,2,1
6287.3,90.3,71,2,1,2,2,1,2,0,0
3251.85,49.4,66,1,1,0,2,0,0,0,1
50.6,19.4,2,0,3,1,1,1,1,2,0
7904.25,109.7,71,2,0,2,2,0,2,1,1
729.95,61.25,11,1,2,0,0,1,2,0,1
2654.05,55.3,47,0,2,2,0,1,2,0,1
2416.55,70.3,35,0,2,0,0,0,0,1,1
3520.75,106.35,32,0,0,0,0,1,2,1,0
5969.95,103.75,60,0,0,0,2,1,2,1,1
226.8,19.5,11,1,3,1,1,1,1,2,0
1082.75,39.5,29,1,1,2,2,0,2,0,0
565.75,26.05,21,0,2,0,0,1,0,0,1
4370.75,91.05,48,0,1,0,0,1,0,1,1
90.05,29.65,3,0,3,0,0,0,2,0,0
2169.4,50.2,43,0,3,0,0,0,2,0,0
550.6,105.3,5,0,2,0,0,1,2,1,0
55.45,55.45,1,0,2,0,0,0,0,0,1
6300.85,85.45,71,1,2,2,2,1,0,0,0
160.05,19.8,8,1,2,1,1,0,1,2,0
436.6,59.25,8,0,2,0,0,1,0,0,1
1781.35,90.7,20,0,1,0,0,1,0,1,1
3467.0,103.7,33,1,3,2,0,0,0,1,1
5552.5,79.05,71,1,1,0,0,1,2,1,1
2835.5,90.7,31,1,2,0,0,0,0,1,1
3591.25,95.0,38,1,1,2,0,0,2,1,0
88.35,88.35,1,0,2,0,0,1,0,1,1
63.75,30.25,2,0,3,0,0,0,2,0,1
617.15,49.85,12,0,0,0,0,0,0,0,1
870.25,93.0,9,0,0,2,2,0,0,1,0
601.25,54.55,11,0,2,0,2,1,2,0,1
111.65,19.7,6,0,3,1,1,1,1,2,0
6046.1,84.8,71,1,0,2,2,0,2,0,1
3923.8,94.45,42,1,1,2,0,0,2,1,1
777.3,94.2,8,0,2,0,0,0,0,1,1
512.45,96.25,5,0,2,0,0,0,2,1,1
141.45,70.7,2,0,2,0,0,0,0,1,1
892.15,20.85,45,2,3,1,1,0,1,2,0
1682.05,60.0,28,1,1,0,2,1,2,0,1
3398.9,80.45,43,0,2,0,0,0,2,1,0
4984.85,84.95,60,2,2,2,2,1,0,0,1
1445.3,33.55,42,1,3,0,2,0,2,0,0
305.55,49.65,7,2,1,2,2,1,0,0,0
507.9,20.2,25,1,0,1,1,0,1,2,1
3640.45,94.55,40,0,1,0,0,0,0,1,1
2673.45,100.5,27,1,0,0,0,1,0,1,1
389.8,35.75,10,0,2,0,2,1,2,0,0
2401.05,86.45,27,0,0,0,0,0,2,1,1
651.55,53.8,11,1,0,0,2,0,0,0,0
156.1,38.55,4,0,1,2,0,1,0,0,0
2796.35,39.9,68,0,0,0,0,1,0,0,1
70.05,70.05,1,0,2,0,0,1,0,1,1
407.05,20.1,18,1,3,1,1,0,1,2,0
6465.0,112.95,57,2,0,2,0,0,2,1,1
511.25,20.3,26,0,2,1,1,1,1,2,1
646.05,35.65,17,0,1,0,0,0,2,0,1
35.9,35.9,1,0,2,0,0,1,0,0,0
3777.15,99.25,38,0,0,0,0,1,0,1,1
4903.15,82.95,59,1,1,2,0,1,2,1,1
1653.85,55.65,30,2,3,2,0,1,0,0,1
47.5,24.45,2,0,3,0,0,1,0,0,1
1306.3,25.2,50,1,2,1,1,0,1,2,0
463.6,50.8,9,1,3,2,2,1,0,0,0
60.65,19.65,3,0,3,1,1,0,1,2,0
824.85,59.8,14,0,1,0,0,0,0,0,1
2094.65,73.55,31,0,1,2,0,0,0,1,1
438.9,61.4,7,0,2,2,0,0,2,0,0
847.3,103.35,8,0,0,2,2,0,0,1,1
329.75,19.9,17,1,0,1,1,1,1,2,0
674.55,19.45,32,0,1,1,1,1,1,2,1
162.55,81.5,2,0,3,0,0,0,0,1,0
546.95,84.8,7,0,2,0,0,1,0,1,1
7887.25,109.55,72,2,1,2,0,0,2,1,0
3186.65,99.95,31,0,2,0,0,0,2,1,1
1972.35,74.4,27,0,3,2,0,0,0,1,0
1527.35,90.0,18,0,1,0,0,0,2,1,1
490.55,74.9,7,0,2,0,0,1,0,1,1
1531.4,104.85,14,0,2,0,0,0,2,1,1
683.25,59.65,11,0,0,0,0,1,0,0,1
8058.85,110.45,72,2,0,2,2,0,0,1,1
2847.4,106.1,28,1,2,2,0,1,2,1,0
1133.9,74.2,15,0,1,0,0,1,0,1,1
294.45,74.45,4,0,2,0,0,0,0,1,1
1719.15,24.55,71,2,2,1,1,0,1,2,0
461.7,89.35,5,0,2,0,2,0,2,1,1
1160.45,24.55,47,2,3,1,1,1,1,2,0
5199.8,90.65,57,1,2,0,0,1,2,1,1
5163.3,105.05,50,2,1,2,0,1,0,1,1
162.3,20.45,8,0,1,1,1,1,1,2,1
883.35,19.55,48,2,3,1,1,0,1,2,0
1341.5,19.7,70,1,0,1,1,0,1,2,0
70.45,70.45,1,0,0,2,2,1,2,0,1
659.45,85.65,8,0,0,0,0,1,0,1,1
77.15,77.15,1,0,2,0,0,0,0,1,1
35.25,35.25,1,0,0,0,0,1,0,0,1
1205.05,20.55,60,2,3,1,1,1,1,2,0
4917.9,97.95,49,1,2,0,2,1,0,1,1
201.0,48.55,4,0,2,0,0,1,2,0,1
599.3,20.0,29,1,3,1,1,0,1,2,0
1733.15,25.25,67,2,1,1,1,0,1,2,1
5149.5,98.4,53,0,1,0,0,0,2,1,1
4677.1,70.9,67,2,1,2,2,1,2,0,0
119.3,19.85,6,0,3,1,1,0,1,2,0
4849.1,106.35,47,0,2,0,0,0,2,1,1
5424.25,99.5,53,2,3,2,2,0,2,1,0
5878.9,84.7,69,2,3,2,2,1,2,0,1
244.85,86.05,3,0,3,2,0,1,0,1,1
220.75,44.55,4,0,3,0,0,1,0,0,0
4261.2,75.85,56,2,1,2,2,1,2,0,1
5574.75,93.85,59,0,0,0,0,1,0,1,1
1501.75,25.0,61,2,0,1,1,1,1,2,0
89.75,45.0,2,0,2,0,0,0,0,0,1
4541.2,100.7,46,0,2,2,0,1,2,1,1
255.5,20.5,12,0,3,1,1,1,1,2,0
1072.0,80.45,14,0,2,0,0,0,0,1,1
2509.25,90.45,28,1,2,0,2,0,0,1,1
1440.75,60.45,24,0,0,2,2,1,2,0,0
1715.65,55.25,31,0,2,0,2,1,0,0,1
5333.35,78.45,68,1,2,2,2,0,2,0,1
3895.35,100.55,39,2,3,0,2,1,0,1,0
869.9,20.35,42,0,1,1,1,0,1,2,0
706.85,54.45,13,0,2,2,2,1,0,0,1
512.25,90.75,6,0,2,0,0,0,2,1,1
2636.05,75.35,35,0,1,0,0,1,0,1,0
814.75,20.25,38,1,1,1,1,0,1,2,1
388.6,20.05,18,2,1,1,1,1,1,2,0
93.45,19.6,4,0,3,1,1,0,1,2,0
1389.85,53.8,27,0,2,0,2,1,2,0,1
2894.55,70.2,41,1,3,2,0,1,2,0,0
4025.6,75.5,50,1,2,2,2,1,0,0,0
1354.4,20.35,72,2,2,1,1,1,1,2,0
1856.4,26.05,70,1,1,1,1,0,1,2,0
926.0,20.6,44,1,0,1,1,1,1,2,0
189.2,75.7,2,0,2,2,0,1,0,1,1
682.1,20.1,34,1,0,1,1,0,1,2,1
1778.7,24.3,72,2,0,1,1,0,1,2,0
1816.2,24.5,71,2,2,1,1,1,1,2,1
7069.25,110.5,64,2,1,0,2,0,2,1,1
1841.2,25.25,72,2,0,1,1,0,1,2,1
74.25,74.25,1,0,3,0,0,1,0,1,1
2656.7,90.1,29,1,0,2,0,1,0,1,0
1689.45,68.75,23,1,0,2,2,0,0,0,1
1054.75,19.2,52,2,3,1,1,1,1,2,0
2187.55,89.7,25,0,2,0,0,0,2,1,1
7334.05,115.1,64,2,0,2,2,0,2,1,1
1581.2,96.4,16,0,2,0,0,0,0,1,1
69.5,69.5,1,0,0,0,0,1,0,1,1
2404.85,99.65,24,0,0,0,0,1,2,1,1
171.45,91.45,2,0,2,0,0,1,0,1,1
2839.45,84.75,34,2,3,2,2,0,2,0,0
3132.75,85.25,36,0,1,0,0,1,0,1,1
3942.45,78.75,53,1,3,0,2,1,0,0,1
873.4,20.25,47,2,1,1,1,0,1,2,0
1529.65,19.9,72,2,1,1,1,1,1,2,0
6991.6,97.75,72,2,1,2,2,1,2,1,1
19.4,19.4,1,0,3,1,1,1,1,2,0
803.3,83.3,9,0,2,0,0,0,0,1,1
679.3,80.1,8,0,0,0,0,0,0,1,1
2791.5,62.7,45,1,1,2,0,1,0,0,0
715.0,100.4,7,0,2,0,2,0,0,1,1
1681.6,24.45,71,2,1,1,1,0,1,2,1
4016.2,101.1,41,1,0,0,2,0,0,1,1
3281.65,50.9,67,2,1,2,0,1,0,0,0
7317.1,107.2,69,1,1,2,2,1,2,1,1
6474.45,92.2,70,2,0,2,2,0,2,0,1
676.35,25.3,25,1,0,1,1,1,1,2,0
8164.1,113.4,72,2,0,2,2,1,2,1,0
1325.85,40.55,34,2,2,0,2,1,0,0,1
1654.85,26.0,65,2,1,1,1,0,1,2,0
7795.95,111.95,70,2,1,2,2,0,2,1,1
3952.45,53.8,72,2,1,2,0,0,0,0,1
2495.15,72.1,35,1,3,0,2,1,0,0,1
1230.25,98.15,13,0,3,2,0,1,0,1,0
876.75,78.85,12,1,2,2,0,0,0,0,0
4263.45,70.75,62,1,0,2,2,0,0,0,1
1992.95,76.15,25,0,1,2,2,0,0,0,1
1982.1,39.1,52,2,3,2,2,0,2,0,0
562.7,69.95,8,0,1,0,0,1,0,1,1
33.7,20.05,2,0,3,1,1,1,1,2,0
1090.1,20.05,56,2,3,1,1,0,1,2,0
227.45,19.45,12,0,0,1,1,0,1,2,0
1250.85,26.9,47,1,2,1,1,0,1,2,0
37.2,19.2,2,0,2,1,1,1,1,2,0
892.7,50.0,18,0,3,0,0,0,0,0,1
487.75,60.0,8,0,2,2,0,0,0,0,1
3713.95,84.55,45,0,3,2,0,1,0,1,1
141.7,45.45,3,0,3,0,0,1,0,0,0
678.2,20.05,38,1,3,1,1,0,1,2,0
8425.3,115.55,72,2,2,2,2,1,2,1,1
4154.8,93.7,46,0,2,2,0,1,2,1,1
7061.65,99.0,71,2,1,2,0,0,2,1,1
3364.55,50.55,66,2,0,0,2,1,0,0,0
2655.25,105.95,25,0,3,0,0,1,2,1,0
1425.45,82.0,18,1,1,0,2,1,0,0,1
332.5,25.0,13,2,0,1,1,0,1,2,1
5963.95,91.55,65,2,0,2,2,0,2,0,0
5742.9,95.75,60,0,2,0,0,1,2,1,1
278.85,19.35,15,2,3,1,1,1,1,2,0
1871.85,24.85,72,2,1,1,1,0,1,2,0
2866.45,94.05,30,0,1,0,0,1,0,1,1
4303.65,100.4,42,2,2,0,2,0,0,1,1
1753.0,25.0,71,2,0,1,1,0,1,2,0
54.75,54.75,1,0,3,0,0,0,0,0,1
3759.05,95.65,39,0,0,0,0,1,0,1,1
617.65,19.25,35,0,0,1,1,0,1,2,0
5935.1,108.25,53,0,0,0,2,0,2,1,1
94.6,94.6,1,0,2,0,0,0,0,1,1
2911.3,98.9,31,0,2,0,2,0,0,1,1
982.95,20.15,48,2,1,1,1,1,1,2,0
2974.5,101.3,30,0,2,0,2,0,0,1,1
198.7,20.0,10,0,1,1,1,1,1,2,0
1275.65,105.3,12,0,2,0,0,0,2,1,1
4003.0,69.85,57,2,0,2,2,0,0,0,0
3791.6,65.25,58,0,1,2,0,0,2,0,1
813.3,19.8,37,2,3,1,1,0,1,2,0
780.25,19.6,44,0,3,1,1,0,1,2,0
552.9,20.05,27,1,1,1,1,1,1,2,0
408.25,49.4,8,0,2,0,2,0,0,0,0
231.8,76.05,3,0,2,0,0,1,0,1,1
2191.15,88.4,25,0,0,0,0,0,2,1,0
5611.7,100.6,57,0,2,0,0,0,2,1,1
246.25,19.45,12,0,3,1,1,0,1,2,0
1296.15,20.3,62,2,0,1,1,0,1,2,0
7082.85,107.65,65,2,0,0,2,0,2,1,1
5662.25,80.45,71,2,0,0,2,0,0,0,1
1215.45,58.85,21,1,1,0,0,0,2,0,1
7854.15,109.6,71,1,2,2,0,1,2,1,1
525.0,75.15,7,0,2,0,0,0,0,1,1
5265.2,73.0,72,2,1,2,2,0,2,0,1
70.1,70.1,1,0,2,0,0,0,0,1,0
7129.45,98.65,72,2,0,0,2,0,2,1,1
7266.95,111.45,64,1,2,0,2,0,2,1,1
8496.7,114.9,72,2,2,2,2,0,2,1,1
2878.75,100.55,29,0,0,0,0,0,0,1,0
261.3,20.4,13,2,3,1,1,0,1,2,1
3205.6,104.35,31,0,2,2,0,0,2,1,0
69.75,69.75,1,0,2,0,0,1,0,1,1
279.25,34.5,7,0,2,2,2,1,0,0,1
6281.45,105.55,61,0,2,0,0,1,2,1,1
1131.3,30.1,39,0,1,0,0,0,0,0,0
738.2,70.3,10,0,2,0,0,1,0,1,1
1137.05,80.45,14,0,1,0,2,0,2,0,0
80.2,80.2,1,0,3,0,0,0,2,1,1
6341.45,94.35,67,1,1,2,2,0,0,1,1
6697.2,91.35,72,2,0,2,2,0,2,0,1
260.8,44.6,6,0,0,0,0,1,0,0,1
19.6,19.6,1,0,3,1,1,0,1,2,1
505.45,19.9,25,1,2,1,1,1,1,2,0
3655.45,110.45,33,0,2,0,2,0,2,1,1
1299.8,68.35,18,0,2,2,2,1,0,0,1
5564.85,79.1,71,2,1,0,2,1,2,0,1
1381.8,51.0,28,1,2,0,0,1,0,0,1
188.1,80.55,2,0,1,2,0,0,0,1,0
1077.05,66.7,17,0,3,0,2,1,2,0,1
4922.4,86.4,56,0,2,2,0,1,2,1,1
2911.5,50.05,60,1,2,2,0,0,2,0,0
826.1,25.7,33,2,1,1,1,0,1,2,0
83.4,83.4,1,0,3,2,2,0,2,1,1
140.7,70.7,2,0,1,0,0,1,0,1,0
5377.8,84.65,63,2,1,2,2,1,0,1,1
665.45,99.25,7,0,2,0,0,1,0,1,1
3617.1,64.75,55,2,3,0,0,0,2,0,1
6643.5,100.15,65,1,0,2,2,0,2,1,1
84.8,84.8,1,0,2,0,2,1,0,1,1
1559.3,25.25,63,2,3,1,1,1,1,2,0
7987.6,113.0,70,2,1,2,2,0,2,1,1
1547.35,40.65,36,2,1,2,2,0,0,0,0
5426.85,105.0,52,1,0,0,2,1,2,1,1
1127.35,54.45,22,0,2,2,0,1,0,0,1
2142.8,94.95,22,0,0,0,2,1,2,1,1
287.85,59.9,5,0,1,2,2,0,2,0,0
4045.65,85.3,47,0,2,0,0,0,0,1,1
2757.85,83.35,33,0,2,0,0,0,0,1,1
600.0,33.5,18,0,1,0,0,1,2,0,1
19.8,19.8,1,0,1,1,1,0,1,2,0
4534.45,81.8,56,2,1,0,2,1,2,0,1
40.9,20.0,2,0,3,1,1,0,1,2,1
2094.9,59.6,35,0,2,2,0,1,0,0,1
1584.8,25.0,64,2,1,1,1,0,1,2,0
1302.65,84.35,15,0,1,2,0,0,0,1,1
2238.5,90.35,24,0,2,0,0,1,0,1,1
55.55,55.55,1,0,3,0,0,1,0,0,0
5437.75,75.35,70,2,1,2,2,0,0,0,0
90.75,90.75,1,0,2,0,0,1,0,1,1
365.65,89.6,4,0,3,0,0,0,2,1,0
2209.15,59.3,39,1,2,0,2,0,0,0,0
1912.15,66.1,29,0,2,2,0,0,0,0,1
255.55,18.8,14,2,3,1,1,0,1,2,0
5175.3,86.45,61,2,1,2,2,0,0,0,0
670.65,52.1,13,0,1,2,0,1,0,0,1
3177.25,47.4,66,2,3,2,2,0,2,0,1
90.35,49.25,2,0,2,0,0,1,0,0,1
6557.75,109.15,59,1,1,2,0,0,2,1,1
5791.85,94.95,62,1,1,2,0,1,2,1,1
3055.5,93.55,33,1,2,2,2,1,2,1,1
5196.1,79.5,66,2,1,0,2,1,2,0,1
8405.0,115.05,72,2,1,2,2,0,2,1,0
19.75,19.75,1,0,3,1,1,1,1,2,0
1789.25,95.15,19,0,2,2,0,0,2,1,1
5000.05,95.15,51,1,3,2,2,0,0,1,1
6713.2,105.4,63,0,2,0,2,1,2,1,0
562.6,20.1,27,1,0,1,1,1,1,2,0
2317.1,101.35,22,0,0,2,0,1,0,1,1
91.45,20.05,4,0,3,1,1,0,1,2,0
828.85,20.7,42,2,3,1,1,1,1,2,0
617.35,20.35,29,1,3,1,1,0,1,2,0
266.9,70.05,4,0,1,0,0,0,0,1,1
625.05,19.7,30,1,3,1,1,1,1,2,0
301.4,74.65,4,0,2,0,0,1,0,1,1
6029.9,85.45,71,2,0,2,2,1,2,0,0
1842.7,40.4,46,2,1,2,2,1,0,0,0
206.6,50.4,4,0,3,0,0,1,0,0,0
604.7,79.65,7,0,3,2,0,0,0,1,1
7386.05,105.2,69,1,0,0,2,1,2,1,1
7334.05,100.65,72,2,0,2,0,0,2,1,0
1471.75,79.85,19,0,2,0,0,1,0,1,1
